x_sol,y_sol,x_mer,y_mer,x_ven,y_ven,x_ter,y_ter,x_mar,y_mar
3.48842e-06,0.000158764,-0.401378,0.222071,0.672054,-0.275405,-0.0748834,-1.0078,1.5084,0.219368
3.46372e-06,0.000158788,-0.405622,0.214678,0.674915,-0.268629,-0.068676,-1.00815,1.50767,0.224403
3.43916e-06,0.000158812,-0.40971,0.207204,0.677708,-0.261825,-0.0624661,-1.00847,1.50692,0.229437
3.41473e-06,0.000158836,-0.413643,0.199651,0.680434,-0.254996,-0.0562538,-1.00875,1.50615,0.234467
3.39044e-06,0.00015886,-0.417418,0.192023,0.683092,-0.248141,-0.0500394,-1.00898,1.50537,0.239496
3.3663e-06,0.000158884,-0.421035,0.184321,0.685681,-0.241261,-0.0438231,-1.00918,1.50457,0.244521
3.34229e-06,0.000158907,-0.424492,0.176549,0.688202,-0.234357,-0.0376052,-1.00935,1.50375,0.249544
3.31843e-06,0.000158931,-0.427788,0.168711,0.690654,-0.227429,-0.0313858,-1.00947,1.50292,0.254564
3.29471e-06,0.000158954,-0.430922,0.160809,0.693037,-0.220479,-0.0251653,-1.00956,1.50207,0.259581
3.27114e-06,0.000158977,-0.433893,0.152846,0.695351,-0.213507,-0.0189438,-1.00961,1.5012,0.264595
3.24771e-06,0.000159,-0.436699,0.144825,0.697596,-0.206514,-0.0127216,-1.00962,1.50032,0.269607
3.22443e-06,0.000159023,-0.43934,0.136749,0.699771,-0.1995,-0.00649891,-1.00959,1.49942,0.274615
3.20129e-06,0.000159045,-0.441815,0.128622,0.701877,-0.192466,-0.000275972,-1.00952,1.49851,0.279621
3.17831e-06,0.000159068,-0.444123,0.120446,0.703912,-0.185412,0.00594698,-1.00942,1.49757,0.284623
3.15547e-06,0.00015909,-0.446263,0.112224,0.705878,-0.178341,0.0121697,-1.00928,1.49662,0.289622
3.13278e-06,0.000159112,-0.448235,0.103961,0.707773,-0.171252,0.018392,-1.0091,1.49566,0.294618
3.11025e-06,0.000159134,-0.450037,0.0956577,0.709598,-0.164145,0.0246135,-1.00888,1.49467,0.29961
3.08787e-06,0.000159156,-0.451668,0.0873185,0.711352,-0.157022,0.0308342,-1.00862,1.49368,0.3046
3.06564e-06,0.000159178,-0.453129,0.0789464,0.713036,-0.149884,0.0370536,-1.00832,1.49266,0.309586
3.04357e-06,0.000159199,-0.454418,0.0705444,0.714649,-0.142731,0.0432717,-1.00799,1.49163,0.314568
3.02165e-06,0.000159221,-0.455535,0.0621158,0.716192,-0.135563,0.0494881,-1.00762,1.49058,0.319547
2.99988e-06,0.000159242,-0.456479,0.0536637,0.717663,-0.128383,0.0557027,-1.00721,1.48951,0.324523
2.97828e-06,0.000159263,-0.45725,0.0451913,0.719063,-0.121189,0.0619151,-1.00676,1.48843,0.329495
2.95683e-06,0.000159284,-0.457847,0.0367018,0.720392,-0.113983,0.0681252,-1.00628,1.48733,0.334463
2.93554e-06,0.000159305,-0.45827,0.0281984,0.72165,-0.106767,0.0743327,-1.00575,1.48622,0.339428
2.91441e-06,0.000159325,-0.458519,0.0196843,0.722836,-0.0995391,0.0805374,-1.00519,1.48509,0.344389
2.89344e-06,0.000159346,-0.458594,0.0111628,0.723951,-0.0923018,0.0867391,-1.00459,1.48394,0.349346
2.87263e-06,0.000159366,-0.458493,0.00263711,0.724994,-0.0850554,0.0929374,-1.00395,1.48278,0.354299
2.85198e-06,0.000159387,-0.458217,-0.00588954,0.725966,-0.0778005,0.0991323,-1.00328,1.4816,0.359248
2.83149e-06,0.000159407,-0.457766,-0.0144139,0.726866,-0.070538,0.105323,-1.00256,1.4804,0.364193
2.81117e-06,0.000159427,-0.45714,-0.0229326,0.727695,-0.0632685,0.11151,-1.00181,1.47919,0.369135
2.79101e-06,0.000159447,-0.456338,-0.0314425,0.728452,-0.0559927,0.117693,-1.00102,1.47796,0.374072
2.77102e-06,0.000159467,-0.45536,-0.0399403,0.729137,-0.0487114,0.123872,-1.00019,1.47671,0.379005
2.7512e-06,0.000159486,-0.454208,-0.0484225,0.729751,-0.0414253,0.130045,-0.999322,1.47545,0.383934
2.73154e-06,0.000159506,-0.452879,-0.0568861,0.730292,-0.0341352,0.136214,-0.998417,1.47417,0.388858
2.71204e-06,0.000159525,-0.451376,-0.0653275,0.730762,-0.0268416,0.142378,-0.997474,1.47287,0.393778
2.69272e-06,0.000159545,-0.449697,-0.0737436,0.73116,-0.0195454,0.148536,-0.996493,1.47156,0.398694
2.67356e-06,0.000159564,-0.447844,-0.0821309,0.731487,-0.0122473,0.154688,-0.995475,1.47024,0.403606
2.65458e-06,0.000159583,-0.445816,-0.0904862,0.731742,-0.00494792,0.160835,-0.994419,1.46889,0.408513
2.63576e-06,0.000159602,-0.443614,-0.0988061,0.731925,0.00235193,0.166975,-0.993324,1.46753,0.413415
2.61711e-06,0.00015962,-0.441238,-0.107087,0.732036,0.00965157,0.173109,-0.992192,1.46615,0.418313
2.59864e-06,0.000159639,-0.438689,-0.115326,0.732076,0.0169503,0.179237,-0.991023,1.46476,0.423206
2.58034e-06,0.000159658,-0.435968,-0.12352,0.732044,0.0242473,0.185358,-0.989815,1.46335,0.428095
2.56221e-06,0.000159676,-0.433074,-0.131664,0.73194,0.0315421,0.191471,-0.98857,1.46193,0.432979
2.54426e-06,0.000159695,-0.430008,-0.139757,0.731765,0.0388337,0.197578,-0.987287,1.46049,0.437858
2.52647e-06,0.000159713,-0.426772,-0.147794,0.731519,0.0461216,0.203677,-0.985967,1.45903,0.442732
2.50887e-06,0.000159731,-0.423365,-0.155771,0.731201,0.053405,0.209768,-0.984609,1.45756,0.447602
2.49144e-06,0.000159749,-0.419789,-0.163687,0.730813,0.0606832,0.215851,-0.983213,1.45607,0.452466
2.47418e-06,0.000159767,-0.416045,-0.171537,0.730352,0.0679555,0.221926,-0.98178,1.45456,0.457325
2.4571e-06,0.000159785,-0.412133,-0.179317,0.729821,0.0752212,0.227992,-0.980309,1.45304,0.46218
2.4402e-06,0.000159802,-0.408054,-0.187025,0.729219,0.0824796,0.23405,-0.978802,1.4515,0.467029
2.42348e-06,0.00015982,-0.40381,-0.194657,0.728546,0.08973,0.240098,-0.977256,1.44995,0.471873
2.40694e-06,0.000159837,-0.399401,-0.20221,0.727802,0.0969717,0.246138,-0.975674,1.44838,0.476712
2.39057e-06,0.000159855,-0.394829,-0.20968,0.726988,0.104204,0.252168,-0.974054,1.44679,0.481546
2.37439e-06,0.000159872,-0.390095,-0.217063,0.726103,0.111426,0.258189,-0.972397,1.44519,0.486374
2.35838e-06,0.000159889,-0.3852,-0.224358,0.725148,0.118638,0.2642,-0.970703,1.44357,0.491197
2.34255e-06,0.000159906,-0.380146,-0.231559,0.724123,0.125838,0.2702,-0.968972,1.44194,0.496014
2.32691e-06,0.000159923,-0.374934,-0.238664,0.723027,0.133026,0.276191,-0.967204,1.44029,0.500826
2.31145e-06,0.00015994,-0.369565,-0.24567,0.721862,0.1402,0.28217,-0.965399,1.43862,0.505632
2.29617e-06,0.000159957,-0.364042,-0.252572,0.720627,0.147362,0.288139,-0.963556,1.43694,0.510433
2.28107e-06,0.000159974,-0.358365,-0.259368,0.719322,0.154509,0.294097,-0.961678,1.43524,0.515228
2.26616e-06,0.00015999,-0.352536,-0.266054,0.717948,0.161642,0.300044,-0.959762,1.43353,0.520018
2.25143e-06,0.000160007,-0.346558,-0.272627,0.716505,0.168758,0.305979,-0.95781,1.4318,0.524802
2.23689e-06,0.000160023,-0.340432,-0.279084,0.714992,0.175859,0.311903,-0.955821,1.43005,0.529579
2.22253e-06,0.00016004,-0.33416,-0.285421,0.713411,0.182942,0.317814,-0.953795,1.42829,0.534351
2.20836e-06,0.000160056,-0.327744,-0.291635,0.711761,0.190009,0.323714,-0.951733,1.42652,0.539118
2.19437e-06,0.000160072,-0.321186,-0.297722,0.710043,0.197056,0.329601,-0.949634,1.42472,0.543878
2.18057e-06,0.000160088,-0.314488,-0.30368,0.708257,0.204085,0.335475,-0.9475,1.42291,0.548632
2.16695e-06,0.000160104,-0.307653,-0.309505,0.706403,0.211095,0.341337,-0.945328,1.42109,0.55338
2.15353e-06,0.00016012,-0.300682,-0.315194,0.704481,0.218084,0.347186,-0.943121,1.41925,0.558122
2.14029e-06,0.000160136,-0.293579,-0.320744,0.702492,0.225052,0.353021,-0.940878,1.41739,0.562858
2.12724e-06,0.000160152,-0.286345,-0.326151,0.700435,0.231999,0.358843,-0.938598,1.41552,0.567587
2.11438e-06,0.000160168,-0.278983,-0.331412,0.698311,0.238923,0.364651,-0.936282,1.41364,0.572311
2.10171e-06,0.000160183,-0.271496,-0.336524,0.696121,0.245825,0.370445,-0.933931,1.41173,0.577028
2.08923e-06,0.000160199,-0.263887,-0.341485,0.693864,0.252703,0.376224,-0.931544,1.40982,0.581738
2.07694e-06,0.000160214,-0.256158,-0.346291,0.691541,0.259557,0.38199,-0.929121,1.40788,0.586442
2.06484e-06,0.00016023,-0.248312,-0.350938,0.689152,0.266387,0.38774,-0.926662,1.40593,0.59114
2.05293e-06,0.000160245,-0.240352,-0.355424,0.686697,0.273191,0.393476,-0.924168,1.40397,0.595831
2.04121e-06,0.000160261,-0.232281,-0.359747,0.684177,0.279969,0.399197,-0.921638,1.40199,0.600516
2.02969e-06,0.000160276,-0.224103,-0.363902,0.681592,0.28672,0.404902,-0.919073,1.39999,0.605194
2.01836e-06,0.000160291,-0.21582,-0.367888,0.678942,0.293445,0.410592,-0.916473,1.39798,0.609865
2.00722e-06,0.000160306,-0.207435,-0.371701,0.676228,0.300141,0.416266,-0.913838,1.39595,0.61453
1.99628e-06,0.000160321,-0.198953,-0.375338,0.673449,0.306809,0.421925,-0.911167,1.39391,0.619187
1.98553e-06,0.000160336,-0.190376,-0.378798,0.670607,0.313448,0.427566,-0.908462,1.39185,0.623838
1.97497e-06,0.000160351,-0.181709,-0.382076,0.667701,0.320057,0.433192,-0.905721,1.38978,0.628482
1.96461e-06,0.000160366,-0.172954,-0.385171,0.664731,0.326636,0.438801,-0.902946,1.38769,0.633119
1.95445e-06,0.000160381,-0.164116,-0.38808,0.661699,0.333184,0.444393,-0.900136,1.38559,0.637749
1.94448e-06,0.000160395,-0.155198,-0.390801,0.658605,0.3397,0.449968,-0.897291,1.38347,0.642372
1.93471e-06,0.00016041,-0.146205,-0.39333,0.655448,0.346184,0.455525,-0.894412,1.38133,0.646988
1.92513e-06,0.000160425,-0.137139,-0.395667,0.652229,0.352636,0.461066,-0.891499,1.37918,0.651597
1.91576e-06,0.000160439,-0.128006,-0.397807,0.648949,0.359055,0.466588,-0.888551,1.37702,0.656198
1.90658e-06,0.000160454,-0.118809,-0.39975,0.645608,0.365439,0.472092,-0.885569,1.37484,0.660792
1.89759e-06,0.000160468,-0.109553,-0.401493,0.642205,0.37179,0.477579,-0.882553,1.37264,0.665379
1.88881e-06,0.000160483,-0.100241,-0.403034,0.638743,0.378105,0.483046,-0.879503,1.37043,0.669959
1.88023e-06,0.000160497,-0.0908793,-0.40437,0.63522,0.384385,0.488496,-0.876419,1.36821,0.674531
1.87184e-06,0.000160511,-0.0814709,-0.405501,0.631638,0.390629,0.493926,-0.873302,1.36597,0.679096
1.86366e-06,0.000160526,-0.0720208,-0.406425,0.627997,0.396836,0.499338,-0.870151,1.36371,0.683653
1.85568e-06,0.00016054,-0.0625337,-0.407139,0.624296,0.403006,0.50473,-0.866966,1.36144,0.688203
1.84789e-06,0.000160554,-0.0530142,-0.407642,0.620537,0.409138,0.510103,-0.863748,1.35915,0.692745
1.84031e-06,0.000160568,-0.0434671,-0.407933,0.61672,0.415232,0.515456,-0.860496,1.35685,0.69728
1.83293e-06,0.000160582,-0.0338972,-0.40801,0.612846,0.421287,0.520789,-0.857212,1.35454,0.701806
1.82576e-06,0.000160597,-0.0243094,-0.407872,0.608914,0.427302,0.526103,-0.853894,1.35221,0.706325
1.81878e-06,0.000160611,-0.0147088,-0.407517,0.604925,0.433278,0.531396,-0.850544,1.34986,0.710836
1.81201e-06,0.000160625,-0.00510028,-0.406946,0.60088,0.439214,0.536668,-0.84716,1.3475,0.71534
1.80545e-06,0.000160639,0.00451093,-0.406156,0.596778,0.445108,0.54192,-0.843744,1.34512,0.719835
1.79908e-06,0.000160653,0.0141197,-0.405148,0.592621,0.450961,0.547151,-0.840296,1.34273,0.724323
1.79292e-06,0.000160667,0.0237208,-0.40392,0.588409,0.456772,0.552361,-0.836815,1.34033,0.728802
1.78697e-06,0.000160681,0.0333091,-0.402472,0.584142,0.462541,0.557549,-0.833302,1.33791,0.733274
1.78122e-06,0.000160694,0.042879,-0.400803,0.579821,0.468266,0.562716,-0.829757,1.33547,0.737737
1.77568e-06,0.000160708,0.0524254,-0.398914,0.575446,0.473948,0.567861,-0.826179,1.33302,0.742192
1.77034e-06,0.000160722,0.0619428,-0.396804,0.571018,0.479586,0.572985,-0.82257,1.33056,0.746639
1.76521e-06,0.000160736,0.0714257,-0.394473,0.566537,0.48518,0.578086,-0.818929,1.32808,0.751078
1.76028e-06,0.00016075,0.0808686,-0.391922,0.562003,0.490729,0.583165,-0.815256,1.32559,0.755508
1.75557e-06,0.000160764,0.0902662,-0.38915,0.557417,0.496232,0.588221,-0.811552,1.32308,0.75993
1.75106e-06,0.000160777,0.0996127,-0.386158,0.552779,0.501689,0.593255,-0.807817,1.32055,0.764344
1.74676e-06,0.000160791,0.108903,-0.382947,0.548091,0.5071,0.598266,-0.80405,1.31802,0.768749
1.74266e-06,0.000160805,0.118131,-0.379518,0.543352,0.512464,0.603253,-0.800252,1.31546,0.773146
1.73878e-06,0.000160819,0.127291,-0.375871,0.538562,0.517781,0.608218,-0.796424,1.3129,0.777534
1.7351e-06,0.000160832,0.136378,-0.372008,0.533723,0.52305,0.613159,-0.792564,1.31032,0.781914
1.73164e-06,0.000160846,0.145386,-0.36793,0.528835,0.528271,0.618076,-0.788674,1.30772,0.786285
1.72838e-06,0.00016086,0.15431,-0.363638,0.523898,0.533444,0.622969,-0.784754,1.30511,0.790647
1.72533e-06,0.000160873,0.163144,-0.359134,0.518913,0.538567,0.627838,-0.780803,1.30249,0.795001
1.7225e-06,0.000160887,0.171883,-0.35442,0.513881,0.543641,0.632683,-0.776822,1.29985,0.799346
1.71987e-06,0.000160901,0.18052,-0.349497,0.508801,0.548665,0.637504,-0.772811,1.29719,0.803682
1.71745e-06,0.000160915,0.189051,-0.344368,0.503674,0.553638,0.6423,-0.76877,1.29453,0.808009
1.71525e-06,0.000160928,0.19747,-0.339036,0.498501,0.558561,0.647071,-0.764699,1.29184,0.812327
1.71326e-06,0.000160942,0.205772,-0.333501,0.493282,0.563432,0.651817,-0.760599,1.28915,0.816637
1.71147e-06,0.000160956,0.213951,-0.327768,0.488019,0.568252,0.656537,-0.756469,1.28644,0.820937
1.7099e-06,0.00016097,0.222002,-0.321839,0.48271,0.57302,0.661233,-0.75231,1.28371,0.825228
1.70854e-06,0.000160983,0.22992,-0.315716,0.477357,0.577736,0.665903,-0.748122,1.28097,0.82951
1.70739e-06,0.000160997,0.237699,-0.309404,0.471961,0.582398,0.670547,-0.743905,1.27822,0.833783
1.70646e-06,0.000161011,0.245335,-0.302904,0.466522,0.587008,0.675165,-0.739659,1.27545,0.838047
1.70573e-06,0.000161025,0.252823,-0.296221,0.46104,0.591564,0.679757,-0.735384,1.27267,0.842301
1.70522e-06,0.000161038,0.260157,-0.289358,0.455516,0.596066,0.684322,-0.731081,1.26988,0.846546
1.70492e-06,0.000161052,0.267333,-0.282319,0.449951,0.600514,0.688861,-0.72675,1.26707,0.850782
1.70483e-06,0.000161066,0.274346,-0.275108,0.444344,0.604907,0.693374,-0.722391,1.26425,0.855009
1.70495e-06,0.00016108,0.281191,-0.267729,0.438697,0.609245,0.697859,-0.718003,1.26141,0.859226
1.70529e-06,0.000161094,0.287864,-0.260185,0.433011,0.613528,0.702318,-0.713588,1.25856,0.863433
1.70583e-06,0.000161108,0.294361,-0.252482,0.427285,0.617755,0.706749,-0.709145,1.25569,0.867631
1.70659e-06,0.000161122,0.300677,-0.244624,0.42152,0.621926,0.711153,-0.704675,1.25281,0.87182
1.70756e-06,0.000161136,0.306808,-0.236616,0.415717,0.626041,0.715529,-0.700177,1.24992,0.875999
1.70874e-06,0.00016115,0.31275,-0.228461,0.409876,0.630099,0.719878,-0.695652,1.24701,0.880168
1.71013e-06,0.000161164,0.318499,-0.220166,0.403998,0.634099,0.724199,-0.6911,1.24409,0.884327
1.71174e-06,0.000161178,0.324052,-0.211735,0.398084,0.638043,0.728491,-0.686522,1.24116,0.888477
1.71355e-06,0.000161192,0.329404,-0.203173,0.392133,0.641928,0.732756,-0.681916,1.23821,0.892617
1.71557e-06,0.000161207,0.334554,-0.194485,0.386147,0.645756,0.736992,-0.677285,1.23525,0.896747
1.71781e-06,0.000161221,0.339496,-0.185677,0.380126,0.649525,0.741199,-0.672627,1.23228,0.900867
1.72025e-06,0.000161235,0.344229,-0.176754,0.374071,0.653236,0.745378,-0.667943,1.22929,0.904977
1.7229e-06,0.00016125,0.348749,-0.167722,0.367982,0.656888,0.749528,-0.663233,1.22629,0.909077
1.72576e-06,0.000161264,0.353053,-0.158586,0.36186,0.660481,0.753649,-0.658497,1.22327,0.913168
1.72883e-06,0.000161278,0.35714,-0.149352,0.355706,0.664014,0.75774,-0.653736,1.22024,0.917248
1.73211e-06,0.000161293,0.361006,-0.140026,0.349519,0.667487,0.761802,-0.648949,1.2172,0.921318
1.73559e-06,0.000161308,0.364649,-0.130613,0.343301,0.6709,0.765835,-0.644137,1.21414,0.925378
1.73928e-06,0.000161322,0.368067,-0.12112,0.337052,0.674254,0.769838,-0.639301,1.21107,0.929427
1.74317e-06,0.000161337,0.371259,-0.111552,0.330773,0.677546,0.773811,-0.634439,1.20799,0.933467
1.74727e-06,0.000161352,0.374222,-0.101915,0.324464,0.680778,0.777754,-0.629553,1.2049,0.937496
1.75158e-06,0.000161367,0.376956,-0.0922155,0.318126,0.683948,0.781666,-0.624642,1.20179,0.941515
1.75609e-06,0.000161382,0.379458,-0.0824594,0.311759,0.687058,0.785549,-0.619707,1.19866,0.945523
1.7608e-06,0.000161397,0.381728,-0.0726527,0.305365,0.690105,0.789401,-0.614748,1.19553,0.949521
1.76571e-06,0.000161412,0.383765,-0.0628015,0.298943,0.693091,0.793222,-0.609765,1.19238,0.953509
1.77082e-06,0.000161427,0.385568,-0.0529119,0.292495,0.696015,0.797012,-0.604759,1.18922,0.957486
1.77614e-06,0.000161442,0.387136,-0.04299,0.28602,0.698877,0.800772,-0.599729,1.18604,0.961452
1.78165e-06,0.000161457,0.388469,-0.0330419,0.279519,0.701676,0.8045,-0.594676,1.18285,0.965408
1.78736e-06,0.000161473,0.389567,-0.0230738,0.272994,0.704413,0.808198,-0.589599,1.17965,0.969353
1.79327e-06,0.000161488,0.39043,-0.0130916,0.266445,0.707087,0.811863,-0.5845,1.17644,0.973288
1.79937e-06,0.000161504,0.391058,-0.00310141,0.259871,0.709698,0.815498,-0.579378,1.17321,0.977212
1.80567e-06,0.000161519,0.391451,0.00689073,0.253275,0.712245,0.8191,-0.574233,1.16997,0.981125
1.81216e-06,0.000161535,0.39161,0.0168788,0.246655,0.714729,0.822671,-0.569067,1.16672,0.985027
1.81885e-06,0.000161551,0.391535,0.026857,0.240014,0.717149,0.82621,-0.563878,1.16345,0.988918
1.82573e-06,0.000161567,0.391227,0.0368192,0.233352,0.719506,0.829717,-0.558667,1.16017,0.992799
1.83279e-06,0.000161583,0.390688,0.0467598,0.226669,0.721799,0.833191,-0.553434,1.15688,0.996668
1.84005e-06,0.000161599,0.389919,0.0566729,0.219965,0.724027,0.836633,-0.54818,1.15358,1.00053
1.84749e-06,0.000161615,0.38892,0.0665527,0.213242,0.726191,0.840043,-0.542905,1.15026,1.00437
1.85512e-06,0.000161632,0.387693,0.0763937,0.206501,0.728291,0.84342,-0.537608,1.14693,1.00821
1.86294e-06,0.000161648,0.386241,0.0861902,0.19974,0.730326,0.846764,-0.532291,1.14359,1.01204
1.87093e-06,0.000161665,0.384564,0.0959368,0.192962,0.732296,0.850075,-0.526953,1.14023,1.01585
1.87911e-06,0.000161681,0.382664,0.105628,0.186168,0.734202,0.853354,-0.521594,1.13687,1.01965
1.88747e-06,0.000161698,0.380545,0.115258,0.179356,0.736042,0.856599,-0.516215,1.13349,1.02345
1.89601e-06,0.000161715,0.378207,0.124823,0.172529,0.737818,0.85981,-0.510816,1.13009,1.02723
1.90473e-06,0.000161732,0.375654,0.134316,0.165686,0.739528,0.862989,-0.505398,1.12669,1.031
1.91362e-06,0.000161749,0.372888,0.143734,0.158829,0.741172,0.866134,-0.499959,1.12327,1.03475
1.92269e-06,0.000161767,0.36991,0.15307,0.151958,0.742751,0.869245,-0.494501,1.11984,1.0385
1.93193e-06,0.000161784,0.366725,0.16232,0.145073,0.744265,0.872322,-0.489024,1.1164,1.04223
1.94134e-06,0.000161801,0.363335,0.17148,0.138175,0.745713,0.875366,-0.483528,1.11295,1.04596
1.95092e-06,0.000161819,0.359742,0.180544,0.131266,0.747095,0.878375,-0.478013,1.10948,1.04967
1.96067e-06,0.000161837,0.355951,0.189508,0.124344,0.748411,0.88135,-0.47248,1.106,1.05337
1.97059e-06,0.000161855,0.351963,0.198368,0.117412,0.749661,0.884291,-0.466928,1.10251,1.05706
1.98067e-06,0.000161873,0.347783,0.207119,0.110469,0.750845,0.887198,-0.461358,1.09901,1.06074
1.99091e-06,0.000161891,0.343412,0.215758,0.103517,0.751963,0.89007,-0.45577,1.09549,1.0644
2.00131e-06,0.000161909,0.338856,0.22428,0.0965557,0.753015,0.892907,-0.450164,1.09196,1.06806
2.01188e-06,0.000161927,0.334117,0.232681,0.0895857,0.754001,0.89571,-0.444541,1.08842,1.0717
2.0226e-06,0.000161946,0.329199,0.240957,0.0826079,0.75492,0.898478,-0.4389,1.08487,1.07533
2.03347e-06,0.000161965,0.324106,0.249105,0.0756228,0.755773,0.901211,-0.433242,1.08131,1.07895
2.0445e-06,0.000161983,0.318841,0.257121,0.0686311,0.75656,0.903909,-0.427568,1.07773,1.08255
2.05568e-06,0.000162002,0.313408,0.265002,0.0616334,0.75728,0.906572,-0.421877,1.07415,1.08615
2.06702e-06,0.000162022,0.30781,0.272744,0.0546302,0.757934,0.909199,-0.416169,1.07055,1.08973
2.0785e-06,0.000162041,0.302052,0.280343,0.0476223,0.758521,0.911791,-0.410445,1.06694,1.0933
2.09012e-06,0.00016206,0.296138,0.287798,0.0406101,0.759042,0.914348,-0.404706,1.06332,1.09686
2.10189e-06,0.00016208,0.290071,0.295104,0.0335945,0.759496,0.916869,-0.39895,1.05968,1.10041
2.11381e-06,0.000162099,0.283855,0.30226,0.0265758,0.759884,0.919355,-0.393179,1.05604,1.10394
2.12586e-06,0.000162119,0.277495,0.309261,0.0195549,0.760205,0.921804,-0.387393,1.05238,1.10746
2.13806e-06,0.000162139,0.270995,0.316106,0.0125322,0.76046,0.924218,-0.381592,1.04871,1.11097
2.15039e-06,0.000162159,0.264358,0.322792,0.00550843,0.760648,0.926596,-0.375776,1.04503,1.11447
2.16285e-06,0.000162179,0.257589,0.329317,-0.00151581,0.760769,0.928938,-0.369945,1.04134,1.11796
2.17545e-06,0.0001622,0.250691,0.335678,-0.00853993,0.760824,0.931243,-0.364099,1.03763,1.12143
2.18818e-06,0.00016222,0.24367,0.341873,-0.0155633,0.760813,0.933513,-0.35824,1.03392,1.12489
2.20104e-06,0.000162241,0.236529,0.3479,-0.0225853,0.760735,0.935746,-0.352367,1.03019,1.12834
2.21403e-06,0.000162262,0.229273,0.353757,-0.0296053,0.760591,0.937943,-0.34648,1.02646,1.13178
2.22714e-06,0.000162283,0.221905,0.359443,-0.0366228,0.76038,0.940103,-0.340579,1.02271,1.1352
2.24037e-06,0.000162304,0.21443,0.364954,-0.043637,0.760103,0.942227,-0.334665,1.01895,1.13861
2.25373e-06,0.000162325,0.206851,0.370291,-0.0506475,0.75976,0.944314,-0.328739,1.01518,1.14201
2.26721e-06,0.000162347,0.199174,0.375451,-0.0576535,0.75935,0.946364,-0.322799,1.01139,1.1454
2.2808e-06,0.000162369,0.191403,0.380433,-0.0646545,0.758874,0.948378,-0.316847,1.0076,1.14877
2.29451e-06,0.00016239,0.183541,0.385235,-0.0716499,0.758332,0.950354,-0.310882,1.00379,1.15213
2.30833e-06,0.000162412,0.175593,0.389856,-0.078639,0.757724,0.952294,-0.304906,0.999979,1.15548
2.32227e-06,0.000162434,0.167563,0.394296,-0.0856213,0.75705,0.954197,-0.298917,0.996153,1.15882
2.33631e-06,0.000162457,0.159456,0.398552,-0.0925961,0.756311,0.956062,-0.292917,0.992315,1.16214
2.35046e-06,0.000162479,0.151274,0.402625,-0.0995629,0.755505,0.95789,-0.286906,0.988466,1.16545
2.36472e-06,0.000162502,0.143024,0.406513,-0.106521,0.754634,0.959681,-0.280883,0.984607,1.16875
2.37908e-06,0.000162525,0.134708,0.410216,-0.11347,0.753697,0.961435,-0.274849,0.980737,1.17203
2.39355e-06,0.000162547,0.12633,0.413732,-0.120409,0.752694,0.963152,-0.268805,0.976856,1.1753
2.40811e-06,0.000162571,0.117896,0.417062,-0.127337,0.751626,0.96483,-0.26275,0.972964,1.17856
2.42277e-06,0.000162594,0.109409,0.420204,-0.134255,0.750493,0.966472,-0.256685,0.969062,1.18181
2.43753e-06,0.000162617,0.100873,0.423159,-0.14116,0.749294,0.968076,-0.25061,0.965149,1.18504
2.45238e-06,0.000162641,0.0922922,0.425926,-0.148054,0.748031,0.969642,-0.244526,0.961225,1.18826
2.46732e-06,0.000162665,0.0836706,0.428505,-0.154935,0.746702,0.97117,-0.238431,0.957291,1.19147
2.48235e-06,0.000162688,0.0750121,0.430895,-0.161802,0.745309,0.972661,-0.232328,0.953346,1.19466
2.49747e-06,0.000162713,0.0663209,0.433097,-0.168655,0.743851,0.974113,-0.226215,0.949391,1.19784
2.51268e-06,0.000162737,0.0576007,0.43511,-0.175493,0.742329,0.975528,-0.220094,0.945425,1.20101
2.52797e-06,0.000162761,0.0488557,0.436935,-0.182317,0.740742,0.976905,-0.213964,0.941449,1.20416
2.54334e-06,0.000162786,0.0400895,0.438571,-0.189124,0.739091,0.978244,-0.207826,0.937462,1.2073
2.55879e-06,0.000162811,0.0313062,0.44002,-0.195915,0.737375,0.979545,-0.201679,0.933466,1.21043
2.57433e-06,0.000162836,0.0225094,0.44128,-0.202689,0.735596,0.980808,-0.195525,0.929459,1.21355
2.58993e-06,0.000162861,0.0137032,0.442354,-0.209446,0.733753,0.982033,-0.189364,0.925442,1.21665
2.60562e-06,0.000162886,0.00489109,0.44324,-0.216184,0.731847,0.98322,-0.183194,0.921414,1.21973
2.62137e-06,0.000162911,-0.00392305,0.443939,-0.222904,0.729877,0.984368,-0.177018,0.917377,1.22281
2.6372e-06,0.000162937,-0.0127355,0.444452,-0.229604,0.727844,0.985478,-0.170835,0.913329,1.22587
2.65309e-06,0.000162963,-0.0215427,0.44478,-0.236285,0.725748,0.98655,-0.164645,0.909272,1.22892
2.66905e-06,0.000162989,-0.0303409,0.444923,-0.242945,0.723589,0.987583,-0.158449,0.905204,1.23195
2.68508e-06,0.000163015,-0.0391266,0.444882,-0.249583,0.721367,0.988578,-0.152246,0.901126,1.23497
2.70117e-06,0.000163041,-0.0478961,0.444657,-0.256201,0.719083,0.989535,-0.146038,0.897039,1.23798
2.71732e-06,0.000163067,-0.056646,0.44425,-0.262796,0.716737,0.990453,-0.139824,0.892942,1.24097
2.73353e-06,0.000163094,-0.0653727,0.443662,-0.269368,0.714329,0.991333,-0.133605,0.888835,1.24395
2.74979e-06,0.000163121,-0.0740727,0.442893,-0.275917,0.711859,0.992174,-0.12738,0.884718,1.24692
