x_soleil,y_soleil,x_terre,y_terre
3.69892e-06,0.000853939,-0.432972,0.695249
3.87499e-06,0.000854314,-0.491663,0.647192
4.04043e-06,0.000854703,-0.54681,0.594476
4.19383e-06,0.000855105,-0.597943,0.537403
4.33388e-06,0.000855519,-0.644628,0.476339
4.45942e-06,0.000855944,-0.686475,0.411705
4.56945e-06,0.000856378,-0.723151,0.343977
4.66316e-06,0.00085682,-0.754387,0.273669
4.73996e-06,0.000857268,-0.779987,0.201322
4.79947e-06,0.00085772,-0.799825,0.127494
4.84155e-06,0.000858175,-0.81385,0.0527452
4.86625e-06,0.000858632,-0.822082,-0.0223724
4.87382e-06,0.000859087,-0.824607,-0.0973288
4.86471e-06,0.000859541,-0.821569,-0.171623
4.83949e-06,0.000859991,-0.813163,-0.24479
4.79888e-06,0.000860437,-0.799627,-0.316407
4.74369e-06,0.000860877,-0.781231,-0.386096
4.67481e-06,0.00086131,-0.758272,-0.453525
4.59318e-06,0.000861736,-0.73106,-0.518405
4.49976e-06,0.000862153,-0.69992,-0.580495
4.39553e-06,0.000862561,-0.665176,-0.639593
4.28147e-06,0.00086296,-0.627155,-0.695534
4.15853e-06,0.000863349,-0.586177,-0.748192
4.02766e-06,0.000863727,-0.542553,-0.79747
3.88976e-06,0.000864096,-0.496586,-0.843299
3.74569e-06,0.000864453,-0.448564,-0.885635
3.59629e-06,0.000864801,-0.398763,-0.924456
3.44234e-06,0.000865138,-0.347446,-0.959758
3.28458e-06,0.000865464,-0.29486,-0.991552
3.12372e-06,0.00086578,-0.24124,-1.01987
2.96042e-06,0.000866085,-0.186805,-1.04473
2.79529e-06,0.00086638,-0.131764,-1.0662
2.62893e-06,0.000866666,-0.0763085,-1.08432
2.46187e-06,0.000866941,-0.0206225,-1.09916
2.29463e-06,0.000867207,0.035124,-1.11078
2.12769e-06,0.000867463,0.0907709,-1.11924
1.9615e-06,0.00086771,0.146168,-1.12462
1.79647e-06,0.000867948,0.201176,-1.127
1.63302e-06,0.000868177,0.255661,-1.12646
1.4715e-06,0.000868398,0.3095,-1.12306
1.31227e-06,0.00086861,0.362576,-1.1169
1.15566e-06,0.000868814,0.414779,-1.10804
1.00198e-06,0.000869011,0.466006,-1.09657
8.51522e-07,0.0008692,0.516159,-1.08258
7.04563e-07,0.000869381,0.565146,-1.06613
5.61367e-07,0.000869556,0.612878,-1.04732
4.22185e-07,0.000869723,0.659272,-1.02622
2.87256e-07,0.000869884,0.704248,-1.00291
1.56805e-07,0.000870039,0.747732,-0.977468
3.1052e-08,0.000870187,0.789649,-0.949981
-8.97967e-08,0.00087033,0.829932,-0.920526
-2.05541e-07,0.000870466,0.868514,-0.889181
-3.15988e-07,0.000870598,0.905329,-0.856028
-4.20952e-07,0.000870724,0.940317,-0.821144
-5.20255e-07,0.000870845,0.973418,-0.784611
-6.13723e-07,0.000870962,1.00457,-0.746508
-7.01187e-07,0.000871074,1.03373,-0.706916
-7.82484e-07,0.000871182,1.06083,-0.665917
-8.57454e-07,0.000871286,1.08582,-0.623592
-9.25943e-07,0.000871386,1.10865,-0.580025
-9.87799e-07,0.000871482,1.12927,-0.535299
-1.04287e-06,0.000871576,1.14762,-0.4895
-1.09102e-06,0.000871666,1.16367,-0.442715
-1.13211e-06,0.000871754,1.17737,-0.395031
-1.16598e-06,0.00087184,1.18866,-0.34654
-1.19252e-06,0.000871923,1.19751,-0.297334
-1.21158e-06,0.000872004,1.20386,-0.247508
-1.22304e-06,0.000872084,1.20768,-0.197158
-1.22678e-06,0.000872163,1.20893,-0.146387
-1.22267e-06,0.00087224,1.20756,-0.0952967
-1.21059e-06,0.000872317,1.20353,-0.0439952
-1.19044e-06,0.000872394,1.19681,0.00740673
-1.16211e-06,0.000872471,1.18737,0.0587937
-1.12549e-06,0.000872548,1.17516,0.110046
-1.0805e-06,0.000872626,1.16017,0.161039
-1.02705e-06,0.000872705,1.14235,0.211643
-9.65063e-07,0.000872785,1.12169,0.261721
-8.94475e-07,0.000872868,1.09816,0.311133
-8.15233e-07,0.000872953,1.07174,0.35973
-7.27303e-07,0.000873041,1.04243,0.407358
-6.30662e-07,0.000873132,1.01022,0.453853
-5.25313e-07,0.000873227,0.975104,0.499046
-4.11275e-07,0.000873327,0.937092,0.54276
-2.88599e-07,0.000873432,0.8962,0.584809
-1.57362e-07,0.000873542,0.852454,0.624998
-1.76784e-08,0.000873659,0.805893,0.663126
1.30301e-07,0.000873782,0.756566,0.698982
2.86379e-07,0.000873913,0.70454,0.732347
4.50308e-07,0.000874052,0.649897,0.762994
6.21784e-07,0.000874199,0.592739,0.790692
8.0044e-07,0.000874357,0.533187,0.8152
9.85836e-07,0.000874524,0.471388,0.836277
1.17746e-06,0.000874703,0.407514,0.853678
1.3747e-06,0.000874893,0.341767,0.867157
1.57687e-06,0.000875096,0.274378,0.876473
1.78317e-06,0.000875312,0.205611,0.881394
1.9927e-06,0.000875542,0.135766,0.881698
2.20447e-06,0.000875787,0.0651779,0.87718
2.41735e-06,0.000876046,-0.00578214,0.867662
2.63012e-06,0.000876321,-0.0767078,0.852992
2.84148e-06,0.000876612,-0.14716,0.833059
3.05001e-06,0.000876918,-0.216669,0.807795
3.25423e-06,0.000877241,-0.284742,0.777184
3.45261e-06,0.00087758,-0.35087,0.74127
3.6436e-06,0.000877934,-0.414535,0.700157
3.82566e-06,0.000878303,-0.475221,0.65402
3.99728e-06,0.000878687,-0.532428,0.603101
4.15704e-06,0.000879084,-0.585679,0.547709
4.30362e-06,0.000879493,-0.63454,0.488216
4.43586e-06,0.000879914,-0.678621,0.425053
4.55279e-06,0.000880343,-0.717596,0.358699
4.65361e-06,0.000880781,-0.751202,0.289667
4.73774e-06,0.000881226,-0.779248,0.218498
4.80485e-06,0.000881675,-0.801615,0.145743
4.85478e-06,0.000882127,-0.818258,0.0719534
4.8876e-06,0.000882581,-0.829199,-0.00233137
4.90356e-06,0.000883034,-0.83452,-0.0765943
4.90309e-06,0.000883487,-0.834363,-0.150349
4.88674e-06,0.000883936,-0.828915,-0.223144
4.8552e-06,0.000884381,-0.8184,-0.29457
4.80923e-06,0.000884821,-0.803077,-0.36426
4.74967e-06,0.000885255,-0.783224,-0.43189
4.6774e-06,0.000885681,-0.759134,-0.49718
4.59334e-06,0.0008861,-0.731113,-0.55989
4.4984e-06,0.000886511,-0.699466,-0.619819
4.3935e-06,0.000886913,-0.6645,-0.676802
4.27955e-06,0.000887305,-0.626516,-0.730708
4.15742e-06,0.000887688,-0.585808,-0.781433
4.02798e-06,0.000888062,-0.542661,-0.828902
3.89205e-06,0.000888425,-0.497349,-0.87306
3.7504e-06,0.000888778,-0.450135,-0.913874
3.6038e-06,0.000889122,-0.401267,-0.951329
3.45295e-06,0.000889455,-0.350984,-0.985424
3.29853e-06,0.000889778,-0.299509,-1.01617
3.14117e-06,0.000890091,-0.247056,-1.04359
2.98147e-06,0.000890394,-0.193823,-1.06773
2.82e-06,0.000890688,-0.140001,-1.0886
2.6573e-06,0.000890972,-0.0857672,-1.10628
2.49387e-06,0.000891246,-0.0312888,-1.1208
2.33017e-06,0.000891511,0.0232759,-1.13222
2.16667e-06,0.000891767,0.0777783,-1.14061
2.00377e-06,0.000892014,0.132078,-1.14602
1.84187e-06,0.000892253,0.186043,-1.14852
1.68136e-06,0.000892482,0.239547,-1.14818
1.52258e-06,0.000892704,0.292473,-1.14507
1.36587e-06,0.000892917,0.344708,-1.13924
1.21156e-06,0.000893123,0.396147,-1.13079
1.05994e-06,0.000893321,0.446688,-1.11976
9.11297e-07,0.000893511,0.496234,-1.10625
7.65915e-07,0.000893694,0.544695,-1.09031
6.24053e-07,0.00089387,0.591982,-1.07202
4.85964e-07,0.000894039,0.638012,-1.05145
3.5189e-07,0.000894202,0.682703,-1.02867
2.22062e-07,0.000894358,0.725979,-1.00376
9.6706e-08,0.000894508,0.767765,-0.976788
-2.39623e-08,0.000894652,0.807987,-0.947824
-1.39733e-07,0.00089479,0.846578,-0.916944
-2.50403e-07,0.000894923,0.883468,-0.88422
-3.55773e-07,0.00089505,0.918591,-0.849726
-4.55652e-07,0.000895172,0.951884,-0.813537
-5.49852e-07,0.00089529,0.983284,-0.775729
-6.38187e-07,0.000895402,1.01273,-0.736376
-7.20479e-07,0.000895511,1.04016,-0.695557
-7.96549e-07,0.000895615,1.06552,-0.65335
-8.66226e-07,0.000895715,1.08874,-0.609833
-9.29337e-07,0.000895812,1.10978,-0.565089
-9.85715e-07,0.000895905,1.12857,-0.519201
-1.03519e-06,0.000895995,1.14506,-0.472253
-1.07761e-06,0.000896082,1.1592,-0.424332
-1.11281e-06,0.000896167,1.17094,-0.375528
-1.14062e-06,0.000896249,1.18021,-0.325934
-1.16091e-06,0.000896329,1.18697,-0.275643
-1.1735e-06,0.000896407,1.19117,-0.224756
-1.17825e-06,0.000896484,1.19275,-0.173374
-1.17503e-06,0.000896559,1.19168,-0.121603
-1.16368e-06,0.000896634,1.18789,-0.0695536
-1.14406e-06,0.000896708,1.18135,-0.0173409
-1.11606e-06,0.000896782,1.17202,0.0349149
-1.07953e-06,0.000896857,1.15984,0.0870883
-1.03438e-06,0.000896932,1.14479,0.139048
-9.80472e-07,0.000897008,1.12682,0.190656
-9.17726e-07,0.000897085,1.10591,0.241767
-8.46051e-07,0.000897165,1.08202,0.29223
-7.65376e-07,0.000897247,1.05513,0.341886
-6.75646e-07,0.000897331,1.02522,0.390566
-5.76827e-07,0.00089742,0.992276,0.438094
-4.68906e-07,0.000897512,0.956302,0.484285
-3.51897e-07,0.000897609,0.917299,0.528946
-2.25848e-07,0.000897711,0.875283,0.571872
-9.08397e-08,0.000897819,0.83028,0.612849
5.30056e-08,0.000897933,0.782331,0.651656
2.05518e-07,0.000898055,0.731494,0.688059
3.66474e-07,0.000898185,0.677842,0.721819
5.3559e-07,0.000898323,0.62147,0.752685
7.12514e-07,0.00089847,0.562495,0.780403
8.96818e-07,0.000898628,0.501061,0.804712
1.08799e-06,0.000898797,0.437337,0.825349
1.28543e-06,0.000898978,0.371525,0.842049
1.48842e-06,0.000899171,0.303859,0.854553
1.69617e-06,0.000899378,0.234611,0.862609
1.90774e-06,0.000899599,0.164086,0.865977
2.12211e-06,0.000899834,0.0926299,0.864438
2.33812e-06,0.000900085,0.0206268,0.857796
2.55451e-06,0.000900352,-0.051503,0.84589
2.76991e-06,0.000900634,-0.123305,0.828599
2.98288e-06,0.000900934,-0.194293,0.80585
3.19188e-06,0.000901249,-0.263959,0.777624
3.39534e-06,0.000901581,-0.33178,0.743965
3.59167e-06,0.000901929,-0.397223,0.704983
3.7793e-06,0.000902292,-0.459765,0.660859
3.9567e-06,0.00090267,-0.518899,0.611842
4.12244e-06,0.000903062,-0.574145,0.558249
4.27521e-06,0.000903466,-0.62507,0.500459
4.41386e-06,0.000903881,-0.671288,0.438909
4.53743e-06,0.000904307,-0.712478,0.374078
4.64515e-06,0.00090474,-0.748385,0.30648
4.73647e-06,0.000905181,-0.778824,0.236649
4.81105e-06,0.000905626,-0.803684,0.16513
4.86877e-06,0.000906075,-0.822922,0.0924612
4.90968e-06,0.000906526,-0.836559,0.0191699
4.93404e-06,0.000906977,-0.844679,-0.054242
4.94224e-06,0.000907427,-0.847413,-0.127302
4.93482e-06,0.000907874,-0.84494,-0.199575
4.91242e-06,0.000908319,-0.837473,-0.270662
4.87576e-06,0.000908758,-0.825254,-0.340209
4.82563e-06,0.000909192,-0.808543,-0.407899
4.76286e-06,0.00090962,-0.787619,-0.473458
4.68829e-06,0.00091004,-0.762764,-0.53665
4.6028e-06,0.000910453,-0.734265,-0.597275
4.50723e-06,0.000910857,-0.702411,-0.655165
4.40245e-06,0.000911253,-0.667484,-0.710186
4.28928e-06,0.00091164,-0.629761,-0.762227
4.16853e-06,0.000912018,-0.58951,-0.811206
4.04097e-06,0.000912386,-0.54699,-0.857058
3.90735e-06,0.000912745,-0.502449,-0.899741
3.76837e-06,0.000913095,-0.456125,-0.939228
3.62473e-06,0.000913434,-0.408244,-0.975507
3.47707e-06,0.000913764,-0.359022,-1.00858
3.32599e-06,0.000914085,-0.308663,-1.03845
3.17208e-06,0.000914396,-0.257359,-1.06514
3.01588e-06,0.000914697,-0.205294,-1.08868
2.85793e-06,0.000914989,-0.152642,-1.1091
2.6987e-06,0.000915272,-0.0995673,-1.12645
2.53867e-06,0.000915546,-0.046224,-1.14076
2.37828e-06,0.000915811,0.00724014,-1.15208
2.21794e-06,0.000916067,0.0606859,-1.16047
2.05806e-06,0.000916314,0.113981,-1.16598
1.899e-06,0.000916553,0.167,-1.16865
1.74113e-06,0.000916784,0.219623,-1.16856
1.58479e-06,0.000917006,0.271738,-1.16575
1.4303e-06,0.000917221,0.323234,-1.1603
1.27797e-06,0.000917427,0.374009,-1.15225
1.12811e-06,0.000917627,0.423964,-1.14167
9.80988e-07,0.000917818,0.473004,-1.12863
8.36889e-07,0.000918003,0.521037,-1.11318
6.96075e-07,0.00091818,0.567975,-1.09539
5.58799e-07,0.000918351,0.613734,-1.07533
4.25309e-07,0.000918515,0.65823,-1.05305
2.95842e-07,0.000918673,0.701386,-1.02862
1.70631e-07,0.000918824,0.743123,-1.00211
4.99013e-08,0.000918969,0.783366,-0.97359
-6.61272e-08,0.000919109,0.822042,-0.943117
-1.77239e-07,0.000919242,0.85908,-0.910761
-2.83225e-07,0.000919371,0.894408,-0.876592
-3.83876e-07,0.000919494,0.927959,-0.840678
-4.7899e-07,0.000919612,0.959663,-0.80309
-5.68368e-07,0.000919725,0.989456,-0.763901
-6.5181e-07,0.000919834,1.01727,-0.723182
-7.29124e-07,0.000919938,1.04304,-0.681009
-8.00115e-07,0.000920038,1.06671,-0.637458
-8.64594e-07,0.000920135,1.0882,-0.592608
-9.22371e-07,0.000920227,1.10746,-0.546539
-9.73259e-07,0.000920317,1.12442,-0.499335
-1.01707e-06,0.000920403,1.13902,-0.451082
-1.05363e-06,0.000920486,1.15121,-0.40187
-1.08274e-06,0.000920567,1.16091,-0.351789
-1.10424e-06,0.000920645,1.16808,-0.300937
-1.11794e-06,0.000920721,1.17265,-0.249413
-1.12366e-06,0.000920796,1.17455,-0.197321
-1.12124e-06,0.000920869,1.17375,-0.144772
-1.11051e-06,0.000920941,1.17017,-0.0918783
-1.0913e-06,0.000921013,1.16377,-0.0387608
-1.06346e-06,0.000921084,1.15449,0.0144549
-1.02684e-06,0.000921155,1.14228,0.0676362
-9.81282e-07,0.000921227,1.12709,0.120644
-9.26666e-07,0.0009213,1.10889,0.17333
-8.62867e-07,0.000921374,1.08762,0.225541
-7.89777e-07,0.00092145,1.06326,0.277112
-7.07306e-07,0.000921529,1.03577,0.327871
-6.15381e-07,0.00092161,1.00513,0.377635
-5.13954e-07,0.000921696,0.971318,0.426212
-4.03006e-07,0.000921785,0.934335,0.4734
-2.82547e-07,0.000921879,0.894182,0.518984
-1.52625e-07,0.000921979,0.850875,0.562741
-1.33316e-08,0.000922084,0.804444,0.604435
1.35192e-07,0.000922197,0.754936,0.643821
2.92747e-07,0.000922317,0.702418,0.680643
4.59073e-07,0.000922446,0.646976,0.714636
6.33834e-07,0.000922584,0.588722,0.745527
8.16614e-07,0.000922733,0.527795,0.773038
1.0069e-06,0.000922892,0.464365,0.796886
1.2041e-06,0.000923063,0.398633,0.816788
1.40749e-06,0.000923247,0.330836,0.832466
1.61625e-06,0.000923444,0.261251,0.843648
1.82942e-06,0.000923656,0.190193,0.850077
2.04595e-06,0.000923882,0.118018,0.851519
2.26464e-06,0.000924125,0.0451212,0.847764
2.48418e-06,0.000924383,-0.0280614,0.838639
2.70318e-06,0.000924658,-0.10106,0.824016
2.92012e-06,0.000924949,-0.173374,0.803818
3.13344e-06,0.000925257,-0.244479,0.778025
3.34152e-06,0.000925582,-0.313839,0.746683
3.54274e-06,0.000925923,-0.380913,0.709908
3.7355e-06,0.00092628,-0.445167,0.667886
3.91827e-06,0.000926652,-0.506091,0.620874
4.08962e-06,0.000927038,-0.563207,0.569197
4.24824e-06,0.000927437,-0.616081,0.51324
4.39301e-06,0.000927847,-0.664335,0.453442
4.52296e-06,0.000928267,-0.707655,0.390283
4.63738e-06,0.000928696,-0.745792,0.324272
4.73571e-06,0.000929132,-0.778569,0.255937
4.81764e-06,0.000929573,-0.80588,0.185812
4.88305e-06,0.000930018,-0.827683,0.114424
4.932e-06,0.000930466,-0.844001,0.0422829
4.96473e-06,0.000930914,-0.854911,-0.0301228
4.98162e-06,0.000931361,-0.860539,-0.102337
4.98315e-06,0.000931807,-0.861051,-0.173937
4.96994e-06,0.00093225,-0.856647,-0.244538
4.94266e-06,0.000932688,-0.847553,-0.313796
4.90204e-06,0.000933122,-0.834013,-0.381403
4.84886e-06,0.00093355,-0.816285,-0.44709
4.7839e-06,0.000933971,-0.794634,-0.510623
4.70798e-06,0.000934386,-0.769327,-0.571803
4.6219e-06,0.000934792,-0.740634,-0.630462
4.52645e-06,0.000935191,-0.708818,-0.686459
4.42242e-06,0.000935582,-0.674139,-0.73968
4.31055e-06,0.000935964,-0.63685,-0.790033
4.19159e-06,0.000936337,-0.597195,-0.837447
4.06622e-06,0.000936701,-0.555408,-0.881869
3.93515e-06,0.000937056,-0.511715,-0.923261
3.79899e-06,0.000937402,-0.466331,-0.961599
3.65839e-06,0.000937739,-0.419462,-0.996872
3.51391e-06,0.000938066,-0.371304,-1.02908
3.36613e-06,0.000938384,-0.322043,-1.05822
3.21557e-06,0.000938694,-0.271856,-1.08433
3.06273e-06,0.000938994,-0.220911,-1.1074
2.90811e-06,0.000939285,-0.16937,-1.12749
2.75215e-06,0.000939567,-0.117383,-1.1446
2.59529e-06,0.00093984,-0.0650968,-1.15879
2.43794e-06,0.000940105,-0.012648,-1.17009
2.28051e-06,0.000940361,0.0398314,-1.17855
2.12335e-06,0.000940609,0.0922163,-1.1842
1.96684e-06,0.000940849,0.144387,-1.18709
1.81132e-06,0.00094108,0.196228,-1.18728
1.65711e-06,0.000941304,0.24763,-1.18481
1.50454e-06,0.000941519,0.298488,-1.17973
1.3539e-06,0.000941727,0.3487,-1.1721
1.20549e-06,0.000941928,0.398169,-1.16196
1.0596e-06,0.000942121,0.446799,-1.14938
9.16501e-07,0.000942307,0.4945,-1.1344
7.76452e-07,0.000942486,0.541183,-1.11709
6.39716e-07,0.000942658,0.586761,-1.0975
5.06543e-07,0.000942823,0.631152,-1.07568
3.7718e-07,0.000942982,0.674273,-1.05169
2.51865e-07,0.000943135,0.716045,-1.0256
1.30835e-07,0.000943281,0.756388,-0.997466
1.432e-08,0.000943421,0.795227,-0.967342
-9.74527e-08,0.000943556,0.832484,-0.935293
-2.04259e-07,0.000943685,0.868086,-0.901381
-3.05877e-07,0.000943809,0.901959,-0.865673
-4.02089e-07,0.000943928,0.93403,-0.828233
-4.92677e-07,0.000944041,0.964226,-0.789128
-5.77426e-07,0.00094415,0.992475,-0.748429
-6.56123e-07,0.000944254,1.01871,-0.706207
-7.28554e-07,0.000944354,1.04285,-0.662535
-7.94508e-07,0.00094445,1.06484,-0.617489
-8.53775e-07,0.000944541,1.08459,-0.571149
-9.06143e-07,0.00094463,1.10205,-0.523595
-9.51404e-07,0.000944714,1.11713,-0.474914
-9.8935e-07,0.000944796,1.12978,-0.425195
-1.01977e-06,0.000944875,1.13992,-0.374529
-1.04247e-06,0.000944951,1.14749,-0.323015
-1.05723e-06,0.000945025,1.15241,-0.270755
-1.06385e-06,0.000945098,1.15462,-0.217855
-1.06214e-06,0.000945168,1.15405,-0.164428
-1.0519e-06,0.000945238,1.15063,-0.110594
-1.03293e-06,0.000945306,1.14431,-0.0564784
-1.00506e-06,0.000945374,1.13502,-0.0022135
-9.68101e-07,0.000945442,1.1227,0.0520598
-9.21884e-07,0.000945511,1.10729,0.106193
-8.66251e-07,0.00094558,1.08875,0.160027
-8.01057e-07,0.000945651,1.06702,0.213396
-7.26172e-07,0.000945723,1.04206,0.266122
-6.41489e-07,0.000945799,1.01383,0.318016
-5.46919e-07,0.000945877,0.982306,0.36888
-4.42405e-07,0.000945959,0.947468,0.418502
-3.27922e-07,0.000946045,0.909307,0.46666
-2.03482e-07,0.000946137,0.867827,0.513118
-6.91445e-08,0.000946234,0.823048,0.557629
7.49804e-08,0.000946338,0.775007,0.599933
2.28722e-07,0.000946449,0.723759,0.63976
3.9184e-07,0.000946569,0.669387,0.676828
5.64018e-07,0.000946698,0.611994,0.710847
7.4485e-07,0.000946837,0.551717,0.74152
9.33836e-07,0.000946986,0.488721,0.768544
1.13037e-06,0.000947148,0.423212,0.791619
1.33372e-06,0.000947322,0.355428,0.810446
1.54304e-06,0.00094751,0.285652,0.824735
1.75738e-06,0.000947713,0.214208,0.834213
1.97561e-06,0.00094793,0.141462,0.838628
2.19653e-06,0.000948164,0.067824,0.83776
2.41877e-06,0.000948414,-0.00625686,0.831426
2.64089e-06,0.00094868,-0.0802955,0.819491
2.86133e-06,0.000948964,-0.153777,0.801874
3.07849e-06,0.000949265,-0.226164,0.778558
3.29072e-06,0.000949583,-0.296907,0.74959
3.49637e-06,0.000949917,-0.365458,0.715094
3.69383e-06,0.000950267,-0.431278,0.675261
3.88156e-06,0.000950633,-0.493854,0.630357
4.05813e-06,0.000951013,-0.55271,0.580711
4.22225e-06,0.000951406,-0.607417,0.526715
4.37282e-06,0.00095181,-0.657606,0.468806
4.5089e-06,0.000952225,-0.702967,0.407463
4.62978e-06,0.000952649,-0.74326,0.34319
4.73495e-06,0.00095308,-0.778317,0.276505
4.82409e-06,0.000953516,-0.808032,0.207929
4.8971e-06,0.000953957,-0.832366,0.137975
4.95402e-06,0.0009544,-0.85134,0.0671391
4.99508e-06,0.000954845,-0.865026,-0.00410845
5.02062e-06,0.00095529,-0.87354,-0.0753257
5.03111e-06,0.000955733,-0.877037,-0.146105
5.02711e-06,0.000956173,-0.875702,-0.216074
5.00924e-06,0.000956611,-0.869746,-0.284897
4.97818e-06,0.000957044,-0.859393,-0.352276
4.93465e-06,0.000957472,-0.844884,-0.417946
4.87939e-06,0.000957894,-0.826464,-0.481677
4.81315e-06,0.000958309,-0.804382,-0.54327
4.73666e-06,0.000958718,-0.778888,-0.602554
4.65069e-06,0.000959119,-0.750229,-0.659386
4.55594e-06,0.000959513,-0.718647,-0.713645
4.45314e-06,0.000959899,-0.684378,-0.765233
4.34296e-06,0.000960276,-0.647653,-0.814071
4.22608e-06,0.000960645,-0.608693,-0.860096
4.10313e-06,0.000961005,-0.567711,-0.90326
3.97473e-06,0.000961357,-0.524911,-0.943529
3.84147e-06,0.0009617,-0.480489,-0.98088
3.7039e-06,0.000962034,-0.434633,-1.0153
3.56257e-06,0.000962359,-0.387522,-1.04679
3.41798e-06,0.000962676,-0.339327,-1.07534
3.27063e-06,0.000962984,-0.29021,-1.10097
3.12098e-06,0.000963283,-0.240328,-1.1237
2.96949e-06,0.000963573,-0.189829,-1.14354
2.81657e-06,0.000963855,-0.138856,-1.16052
2.66263e-06,0.000964128,-0.0875433,-1.17466
2.50807e-06,0.000964393,-0.0360223,-1.186
2.35325e-06,0.00096465,0.0155827,-1.19457
2.19854e-06,0.000964898,0.0671521,-1.20041
2.04429e-06,0.000965138,0.118571,-1.20356
1.89081e-06,0.000965371,0.169728,-1.20405
1.73845e-06,0.000965595,0.220518,-1.20193
1.58749e-06,0.000965812,0.270836,-1.19724
1.43825e-06,0.000966021,0.320583,-1.19002
1.29101e-06,0.000966223,0.369662,-1.18031
1.14606e-06,0.000966417,0.417979,-1.16818
1.00367e-06,0.000966605,0.465442,-1.15365
8.64113e-07,0.000966785,0.511962,-1.13679
7.27645e-07,0.000966958,0.557452,-1.11763
5.94527e-07,0.000967125,0.601824,-1.09624
4.65012e-07,0.000967285,0.644996,-1.07265
3.39348e-07,0.000967439,0.686884,-1.04693
2.1778e-07,0.000967586,0.727407,-1.01913
1.00551e-07,0.000967728,0.766483,-0.989293
-1.20988e-08,0.000967863,0.804033,-0.957488
-1.19931e-07,0.000967993,0.839977,-0.923769
-2.2271e-07,0.000968117,0.874237,-0.888195
-3.202e-07,0.000968236,0.906733,-0.850828
-4.12166e-07,0.000968349,0.937389,-0.811731
-4.98375e-07,0.000968458,0.966125,-0.770971
-5.78592e-07,0.000968561,0.992864,-0.728614
-6.52583e-07,0.000968661,1.01753,-0.684733
-7.20116e-07,0.000968756,1.04004,-0.639401
-7.80956e-07,0.000968846,1.06032,-0.592695
-8.34868e-07,0.000968933,1.07829,-0.544697
-8.81618e-07,0.000969016,1.09387,-0.49549
-9.20971e-07,0.000969096,1.10699,-0.445164
-9.52693e-07,0.000969173,1.11756,-0.393813
-9.7655e-07,0.000969247,1.12552,-0.341536
-9.92309e-07,0.000969319,1.13077,-0.288437
-9.99737e-07,0.000969388,1.13325,-0.234628
-9.98607e-07,0.000969456,1.13287,-0.180226
-9.88692e-07,0.000969522,1.12956,-0.125355
-9.69771e-07,0.000969587,1.12326,-0.0701489
-9.41629e-07,0.000969652,1.11388,-0.0147479
-9.04058e-07,0.000969716,1.10135,0.0406974
-8.56861e-07,0.000969781,1.08562,0.096027
-7.99853e-07,0.000969847,1.06662,0.15107
-7.32867e-07,0.000969914,1.04429,0.205645
-6.55751e-07,0.000969983,1.01858,0.259559
-5.68381e-07,0.000970055,0.98946,0.312605
-4.70659e-07,0.00097013,0.956886,0.364563
-3.6252e-07,0.000970209,0.92084,0.415203
-2.43941e-07,0.000970293,0.881314,0.464277
-1.14945e-07,0.000970382,0.838315,0.511525
2.43882e-08,0.000970477,0.791871,0.556676
1.73917e-07,0.00097058,0.742028,0.599441
3.33424e-07,0.00097069,0.688859,0.639523
5.02611e-07,0.00097081,0.632463,0.676615
6.81085e-07,0.000970939,0.572972,0.710399
8.68348e-07,0.00097108,0.510551,0.740556
1.06379e-06,0.000971232,0.445403,0.766764
1.26668e-06,0.000971397,0.377775,0.788705
1.47614e-06,0.000971576,0.307952,0.806073
1.69119e-06,0.000971769,0.23627,0.818576
1.91069e-06,0.000971978,0.163105,0.82595
2.13336e-06,0.000972203,0.0888796,0.827962
2.35783e-06,0.000972444,0.0140576,0.82442
2.58258e-06,0.000972703,-0.0608615,0.815186
2.80605e-06,0.000972979,-0.135349,0.800176
3.02657e-06,0.000973272,-0.208856,0.779375
3.24247e-06,0.000973582,-0.280823,0.752836
3.45208e-06,0.00097391,-0.350695,0.720688
3.65379e-06,0.000974253,-0.41793,0.683129
3.84605e-06,0.000974612,-0.482018,0.640432
4.02745e-06,0.000974986,-0.542484,0.592931
4.19672e-06,0.000975372,-0.598908,0.541019
4.35278e-06,0.000975771,-0.650926,0.485134
4.49471e-06,0.00097618,-0.698237,0.425749
4.62183e-06,0.000976598,-0.740612,0.36336
4.73365e-06,0.000977023,-0.777882,0.298474
4.82985e-06,0.000977455,-0.80995,0.231598
4.91033e-06,0.000977891,-0.836775,0.163229
4.97512e-06,0.00097833,-0.858374,0.093847
5.02444e-06,0.00097877,-0.874812,0.0239066
5.05859e-06,0.000979211,-0.886196,-0.0461664
5.078e-06,0.000979652,-0.892668,-0.115978
5.0832e-06,0.00098009,-0.894399,-0.185168
5.07474e-06,0.000980526,-0.891581,-0.253412
5.05327e-06,0.000980958,-0.884423,-0.320417
5.01943e-06,0.000981385,-0.873144,-0.385925
4.97392e-06,0.000981807,-0.857973,-0.449708
4.91742e-06,0.000982224,-0.839139,-0.511568
4.85062e-06,0.000982634,-0.816874,-0.571331
4.77422e-06,0.000983037,-0.791407,-0.628851
4.68889e-06,0.000983433,-0.762965,-0.684003
4.5953e-06,0.000983822,-0.731768,-0.736682
4.49409e-06,0.000984204,-0.698031,-0.7868
4.38589e-06,0.000984577,-0.661962,-0.834288
4.27129e-06,0.000984942,-0.623763,-0.879086
4.15088e-06,0.000985299,-0.583626,-0.921152
